
1624155429.129571,AVUI25K9PIY6Z,{'stage': 'portal', 'action': 'opened-portal', 'worker-id': 'AVUI25K9PIY6Z'}
1624155435.072735,AVUI25K9PIY6Z,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': 'AVUI25K9PIY6Z'}
1624155445.515364,AVUI25K9PIY6Z,{'stage': 'portal', 'action': 'opened-portal', 'worker-id': 'AVUI25K9PIY6Z'}
1624155462.720242,AVUI25K9PIY6Z,{'stage': 'portal', 'action': 'opened-portal', 'worker-id': 'AVUI25K9PIY6Z'}
1624157481.208816,AVUI25K9PIY6Z,{'action': 'remove-waypoint', 'target': 'UGV3', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 3}
1624157481.36096,AVUI25K9PIY6Z,{'action': 'remove-waypoint', 'target': 'UGV3', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 3}
1624157481.590769,AVUI25K9PIY6Z,{'action': 'remove-waypoint', 'target': 'UGV3', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 3}
1624157481.782293,AVUI25K9PIY6Z,{'action': 'remove-waypoint', 'target': 'UGV3', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 3}
1624157483.563788,AVUI25K9PIY6Z,{'action': 'deselect-vehicle', 'target': 'UGV3', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 3}
1624157486.096201,AVUI25K9PIY6Z,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 3}
1624157486.845329,AVUI25K9PIY6Z,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 3}
1624157504.081982,AVUI25K9PIY6Z,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 3}
1624157521.86511,AVUI25K9PIY6Z,{'stage': 'portal', 'action': 'opened-portal', 'worker-id': 'AVUI25K9PIY6Z'}
1624157524.637265,AVUI25K9PIY6Z,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': 'AVUI25K9PIY6Z'}
1624157539.793163,AVUI25K9PIY6Z,{'stage': 0, 'action': 'opened-page', 'worker-id': 'AVUI25K9PIY6Z'}
1624157543.989577,AVUI25K9PIY6Z,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157545.213049,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.7228571428571429,0.9928571428571429]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157546.754862,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.7385714285714285,0.9585714285714285]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157549.616307,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.7085714285714285,0.9228571428571428]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157551.255221,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.6971428571428572,0.9028571428571428]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157552.073033,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.6557142857142857,0.8757142857142857]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157552.900889,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.6328571428571429,0.85]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157553.820206,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.6242857142857143,0.8314285714285714]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157555.352722,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.7042857142857143,0.7857142857142857]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157556.585054,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.7671428571428571,0.7242857142857143]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157559.67222,AVUI25K9PIY6Z,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157561.487574,AVUI25K9PIY6Z,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157563.651712,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.5728571428571428,0.7657142857142857]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157567.334864,AVUI25K9PIY6Z,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157573.169959,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5328571428571428,0.86]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157576.24701,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.4957142857142857,0.8714285714285714]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157581.157771,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.4585714285714286,0.9285714285714286]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157582.696406,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.46285714285714286,0.9742857142857143]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157584.54061,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.43857142857142856,0.7014285714285714]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157595.292705,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5414285714285715,0.5671428571428572]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157601.440538,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.7042857142857143,0.6028571428571429]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157605.122908,AVUI25K9PIY6Z,{'action': 'deselect-vehicle', 'target': 'UAV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157643.522952,AVUI25K9PIY6Z,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157643.687299,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.7342857142857143,0.7171428571428572]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157644.755327,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5471428571428572,0.5757142857142857]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157665.645974,AVUI25K9PIY6Z,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157667.488233,AVUI25K9PIY6Z,{'action': 'deselect-vehicle', 'target': 'UAV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157673.327564,AVUI25K9PIY6Z,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157673.972566,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.7757142857142857,0.91]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157676.092065,AVUI25K9PIY6Z,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157677.378793,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.6814285714285714,0.6371428571428571]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157678.548259,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.7157142857142857,0.6857142857142857]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157679.470956,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.7328571428571429,0.6357142857142857]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157681.003469,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.6342857142857142,0.5785714285714286]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157681.412732,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.4471428571428571,0.6142857142857143]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157684.695651,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.37285714285714283,0.6614285714285715]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157686.843502,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.49857142857142855,0.7285714285714285]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157688.14526,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5114285714285715,0.7814285714285715]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157689.300364,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5114285714285715,0.8457142857142858]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157689.913518,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5014285714285714,0.8614285714285714]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157691.140864,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.4942857142857143,0.8714285714285714]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157692.07113,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.46285714285714286,0.9028571428571428]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157692.656121,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.44,0.9471428571428572]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157693.602895,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.4342857142857143,0.9785714285714285]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157694.524202,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.46285714285714286,0.9828571428571429]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157696.061425,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.4742857142857143,0.94]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157697.287417,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.48142857142857143,0.9142857142857143]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157699.437299,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5185714285714286,0.7657142857142857]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157703.14095,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.43857142857142856,0.6442857142857142]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157705.277054,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5757142857142857,0.5571428571428572]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157778.700737,AVUI25K9PIY6Z,{'action': 'deselect-vehicle', 'target': 'UAV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157788.888378,AVUI25K9PIY6Z,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157790.065299,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8471428571428572,0.84]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157791.912627,AVUI25K9PIY6Z,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157793.449804,AVUI25K9PIY6Z,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157795.90301,AVUI25K9PIY6Z,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157798.055336,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.7957142857142857,0.8242857142857143]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157799.895728,AVUI25K9PIY6Z,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157801.43801,AVUI25K9PIY6Z,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157802.664209,AVUI25K9PIY6Z,{'action': 'deselect-vehicle', 'target': 'UGV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157804.812497,AVUI25K9PIY6Z,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157805.734902,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.5814285714285714,0.7657142857142857]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157810.649742,AVUI25K9PIY6Z,{'action': 'deselect-vehicle', 'target': 'UGV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157825.905185,AVUI25K9PIY6Z,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157827.239989,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.6771428571428572,0.88]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157828.777041,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.7128571428571429,0.9457142857142857]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157830.006364,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.7228571428571429,0.9828571428571429]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157830.927979,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.7228571428571429,0.9971428571428571]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157833.384981,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.6185714285714285,0.9042857142857142]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157834.612671,AVUI25K9PIY6Z,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,0,0,0', 'worker-id': 'AVUI25K9PIY6Z'}
1624157834.613917,AVUI25K9PIY6Z,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.5685714285714286,0.8785714285714286]', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 0}
1624157834.614649,AVUI25K9PIY6Z,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,0,0,0', 'worker-id': 'AVUI25K9PIY6Z'}
1624157834.773848,AVUI25K9PIY6Z,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,0,0,0', 'worker-id': 'AVUI25K9PIY6Z'}
1624157834.894518,AVUI25K9PIY6Z,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,0,0,0', 'worker-id': 'AVUI25K9PIY6Z'}
1624157835.226484,AVUI25K9PIY6Z,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,0,0,0', 'worker-id': 'AVUI25K9PIY6Z'}
1624157839.839364,AVUI25K9PIY6Z,{'stage': 0, 'action': 'user confirmed end of stage, redirecting', 'worker-id': 'AVUI25K9PIY6Z'}
1624157958.116333,AVUI25K9PIY6Z,{'stage': 0, 'action': 'user confirmed end of stage, redirecting', 'worker-id': 'AVUI25K9PIY6Z'}
1624157959.035176,AVUI25K9PIY6Z,{'stage': 0, 'action': 'user confirmed end of stage, redirecting', 'worker-id': 'AVUI25K9PIY6Z'}
1624157960.578619,AVUI25K9PIY6Z,{'stage': 0, 'action': 'user confirmed end of stage, redirecting', 'worker-id': 'AVUI25K9PIY6Z'}
1624157962.720239,AVUI25K9PIY6Z,{'stage': 0, 'action': 'user confirmed end of stage, redirecting', 'worker-id': 'AVUI25K9PIY6Z'}
1624157974.092353,AVUI25K9PIY6Z,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 3}
1624157999.896566,AVUI25K9PIY6Z,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AVUI25K9PIY6Z', 'stage': 3}
1624158003.611251,AVUI25K9PIY6Z,{'stage': 3, 'action': 'collectCache button pressed', 'vehicle': 'UGV4', 'worker-id': 'AVUI25K9PIY6Z'}
1624158003.62769,AVUI25K9PIY6Z,{'stage': 3, 'action': 'collectCache button pressed', 'vehicle': 'UGV2', 'worker-id': 'AVUI25K9PIY6Z'}
1624158005.223759,AVUI25K9PIY6Z,{'stage': 3, 'action': 'collectCache button pressed', 'vehicle': 'UGV3', 'worker-id': 'AVUI25K9PIY6Z'}
1624158005.251641,AVUI25K9PIY6Z,{'stage': 3, 'action': 'collectCache button pressed', 'vehicle': 'UGV3', 'worker-id': 'AVUI25K9PIY6Z'}
1624158179.197852,AVUI25K9PIY6Z,{'stage': 3, 'action': 'reset map', 'worker-id': 'AVUI25K9PIY6Z'}
1624158179.744986,AVUI25K9PIY6Z,{'stage': 3, 'action': 'reset map', 'worker-id': 'AVUI25K9PIY6Z'}
1624158179.930098,AVUI25K9PIY6Z,{'stage': 3, 'action': 'reset map', 'worker-id': 'AVUI25K9PIY6Z'}
