
1617243679.238299,AAH6HJWRC4JD2,{'stage': 'portal', 'action': 'opened-portal', 'worker-id': 'AAH6HJWRC4JD2'}
1617243686.128776,AAH6HJWRC4JD2,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': 'AAH6HJWRC4JD2'}
1617243710.879408,AAH6HJWRC4JD2,{'stage': 'portal', 'action': 'opened-portal', 'worker-id': 'AAH6HJWRC4JD2'}
1617244768.764132,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.5614285714285714,0.42142857142857143]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 0}
1617244807.607677,AAH6HJWRC4JD2,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 0}
1617244807.833874,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.79,0.6357142857142857]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 0}
1617244807.94382,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.5542857142857143,0.40714285714285714]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 0}
1617244808.443418,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.6428571428571429,0.32142857142857145]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 0}
1617244809.69825,AAH6HJWRC4JD2,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 0}
1617244810.114353,AAH6HJWRC4JD2,{'action': 'add-invalid-waypoint', 'target': 'UGV1', 'location': '[0.4342857142857143,0.7542857142857143]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 0}
1617244810.365266,AAH6HJWRC4JD2,{'action': 'add-invalid-waypoint', 'target': 'UGV1', 'location': '[0.15857142857142856,0.6814285714285714]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 0}
1617244810.636014,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.21142857142857144,0.32142857142857145]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 0}
1617244810.950103,AAH6HJWRC4JD2,{'action': 'add-invalid-waypoint', 'target': 'UGV1', 'location': '[0.48,0.3]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 0}
1617244811.681071,AAH6HJWRC4JD2,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 0}
1617244811.994221,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8457142857142858,0.6871428571428572]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 0}
1617244812.204356,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.75,0.43]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 0}
1617244812.516891,AAH6HJWRC4JD2,{'action': 'add-invalid-waypoint', 'target': 'UGV1', 'location': '[0.47285714285714286,0.3314285714285714]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 0}
1617244813.35351,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.7342857142857143,0.7542857142857143]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 0}
1617244813.610298,AAH6HJWRC4JD2,{'action': 'add-invalid-waypoint', 'target': 'UGV1', 'location': '[0.31857142857142856,0.82]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 0}
1617244813.874408,AAH6HJWRC4JD2,{'action': 'add-invalid-waypoint', 'target': 'UGV1', 'location': '[0.2571428571428571,0.55]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 0}
1617244814.188945,AAH6HJWRC4JD2,{'action': 'add-invalid-waypoint', 'target': 'UGV1', 'location': '[0.38285714285714284,0.2757142857142857]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 0}
1617244814.245815,AAH6HJWRC4JD2,{'action': 'add-invalid-waypoint', 'target': 'UGV1', 'location': '[0.3871428571428571,0.26285714285714284]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 0}
1617244878.949119,AAH6HJWRC4JD2,{'stage': 0, 'action': 'stage-complete', 'worker-id': 'AAH6HJWRC4JD2'}
1617244885.004759,AAH6HJWRC4JD2,{'stage': 0, 'action': 'user confirmed end of stage, redirecting', 'worker-id': 'AAH6HJWRC4JD2'}
1617244905.773558,AAH6HJWRC4JD2,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244906.965744,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.44142857142857145,0.9328571428571428]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244907.566156,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.28714285714285714,0.8814285714285715]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244907.920001,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.1757142857142857,0.85]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244909.383887,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.07285714285714286,0.7642857142857142]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244918.001887,AAH6HJWRC4JD2,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244918.74193,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.7428571428571429,0.9314285714285714]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244920.707976,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8157142857142857,0.9157142857142857]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244920.746993,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.88,0.8857142857142857]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244971.903359,AAH6HJWRC4JD2,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244972.869766,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.3742857142857143,0.8342857142857143]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244973.261325,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.31857142857142856,0.67]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244976.294569,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.1457142857142857,0.41714285714285715]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244976.712722,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.1757142857142857,0.33285714285714285]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244978.24277,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.19,0.30714285714285716]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244984.049417,AAH6HJWRC4JD2,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244984.683062,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.6642857142857143,0.9185714285714286]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244985.396547,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.6985714285714286,0.8457142857142858]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244985.817365,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.7842857142857143,0.6714285714285714]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244987.142931,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.8828571428571429,0.5257142857142857]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244987.46565,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.8957142857142857,0.4014285714285714]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244987.473791,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.9042857142857142,0.3842857142857143]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244992.274297,AAH6HJWRC4JD2,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244993.763355,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.4328571428571429,0.8085714285714286]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244994.282793,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.4714285714285714,0.7085714285714285]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244995.51043,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.51,0.6328571428571429]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244996.039298,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.5314285714285715,0.46]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617244996.776636,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.5571428571428572,0.3242857142857143]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245005.605242,AAH6HJWRC4JD2,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245006.507347,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.37285714285714283,0.9014285714285715]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245016.06903,AAH6HJWRC4JD2,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245024.866353,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.23714285714285716,0.9442857142857143]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245024.865614,AAH6HJWRC4JD2,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245025.30726,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.2885714285714286,0.7185714285714285]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245025.705752,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.31857142857142856,0.6628571428571428]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245026.029194,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.4471428571428571,0.5414285714285715]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245026.443873,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.31857142857142856,0.5285714285714286]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245026.84882,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.3385714285714286,0.5157142857142857]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245026.849921,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.3057142857142857,0.47714285714285715]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245027.298665,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.3,0.4085714285714286]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245027.52349,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.39,0.36142857142857143]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245027.816839,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.4928571428571429,0.35285714285714287]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245027.9371,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.5742857142857143,0.38]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245028.14933,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.5757142857142857,0.38857142857142857]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245043.291456,AAH6HJWRC4JD2,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245043.63168,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.8242857142857143,0.64]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245043.98561,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.8614285714285714,0.5642857142857143]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245044.312549,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.9014285714285715,0.4442857142857143]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245044.65824,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.9014285714285715,0.37]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245167.133083,AAH6HJWRC4JD2,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245167.44766,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.8828571428571429,0.43]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245168.21174,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.91,0.3757142857142857]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245168.591121,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.91,0.3742857142857143]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245253.109579,AAH6HJWRC4JD2,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245253.43719,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.9085714285714286,0.4185714285714286]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245253.764345,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.9057142857142857,0.39571428571428574]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245254.137685,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.9357142857142857,0.32857142857142857]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245254.689116,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.9014285714285715,0.3657142857142857]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245260.185569,AAH6HJWRC4JD2,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245261.342605,AAH6HJWRC4JD2,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245267.095635,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.3985714285714286,0.8728571428571429]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245267.682328,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.37,0.82]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245268.024369,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.15142857142857144,0.76]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245268.866356,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.09,0.7685714285714286]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245281.707764,AAH6HJWRC4JD2,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245288.101958,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.8957142857142857,0.44857142857142857]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245288.459953,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.8971428571428571,0.42142857142857143]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245288.817109,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.9042857142857142,0.3657142857142857]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245374.586868,AAH6HJWRC4JD2,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245375.036361,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.8971428571428571,0.4657142857142857]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245375.402654,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.8957142857142857,0.4014285714285714]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245375.682196,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.8914285714285715,0.38857142857142857]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245479.430658,AAH6HJWRC4JD2,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245479.43153,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.8842857142857142,0.47]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245481.857037,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.72,0.77]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245481.861884,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.55,0.9371428571428572]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245482.278033,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.55,0.9314285714285714]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245482.275629,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.55,0.9314285714285714]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245482.587734,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.5485714285714286,0.9271428571428572]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245482.952916,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.5628571428571428,0.9185714285714286]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245485.591706,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.8485714285714285,0.6371428571428571]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245485.910684,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.67,0.3871428571428571]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245486.220529,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.6785714285714286,0.34]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245486.515287,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.7642857142857142,0.3271428571428571]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245486.651583,AAH6HJWRC4JD2,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.63,0.2842857142857143]', 'worker-id': 'AAH6HJWRC4JD2', 'stage': 3}
1617245491.75508,AAH6HJWRC4JD2,{'stage': 'portal', 'action': 'opened-portal', 'worker-id': 'AAH6HJWRC4JD2'}
