
1629214413.642514,7490,{'tag': 'Whatisyourage', 'type': 'dropdown', 'selection': 1, 'worker-id': '7490'}
1629219672.452768,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.49,0.5957142857142858]', 'worker-id': '7490', 'stage': 3}
1629219672.816219,7490,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:775.9358854758595,993.0889713381149,429.1676238569112,0', 'worker-id': '7490'}
1629219672.829161,7490,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:775.9358854758595,993.0889713381149,429.1676238569112,0', 'worker-id': '7490'}
1629219673.0555,7490,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:776.1231449144724,993.0889713466938,430.4015558021622,0', 'worker-id': '7490'}
1629219673.0572,7490,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:776.1231449144724,993.0889713466938,430.4015558021622,0', 'worker-id': '7490'}
1629219673.314439,7490,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:776.585304552399,993.088971354551,431.6354874810105,0', 'worker-id': '7490'}
1629219673.318037,7490,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:776.585304552399,993.088971354551,431.6354874810105,0', 'worker-id': '7490'}
1629219673.564961,7490,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:777.1217822012146,993.088971361747,432.2524532349525,0', 'worker-id': '7490'}
1629219673.565826,7490,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:777.1217822012146,993.088971361747,432.2524532349525,0', 'worker-id': '7490'}
1629219673.855821,7490,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:777.9711419576274,993.0889713714222,434.72031577278307,0', 'worker-id': '7490'}
1629219673.859558,7490,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:777.9711419576274,993.0889713714222,434.72031577278307,0', 'worker-id': '7490'}
1629219673.861529,7490,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:777.9711419576274,993.0889713714222,434.72031577278307,0', 'worker-id': '7490'}
1629219675.489241,7490,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:777.9711419576274,993.0889713714222,434.72031577278307,0', 'worker-id': '7490'}
1629219676.62148,7490,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:777.9711419576274,993.0889713714222,434.72031577278307,0', 'worker-id': '7490'}
1629219894.581178,7490,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '7490'}
1629220153.536519,7490,{'stage': 0, 'action': 'opened-page', 'worker-id': '7490'}
1629220420.443282,7490,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '7490', 'stage': 1}
1629220421.33741,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.7171428571428572,0.9057142857142857]', 'worker-id': '7490', 'stage': 1}
1629220422.211577,7490,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '7490', 'stage': 1}
1629220423.224955,7490,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '7490', 'stage': 1}
1629220425.724429,7490,{'action': 'deselect-vehicle', 'target': 'UAV1', 'worker-id': '7490', 'stage': 1}
